id , Source name , aro-aox-arx
1788 , "5BZQJ1153+0914 " , 0.917
1789 , "5BZUJ1153+5831 " , 0.725
1790 , "5BZQJ1153+4931 " , 0.806
1791 , "5BZQJ1153+3617 " , 0.74
1792 , "5BZBJ1153+3823 " , 0.795
1793 , "5BZQJ1153+4036 " , -9.9
1794 , "5BZQJ1154+5934 " , -9.9
1795 , "5BZBJ1154-0010 " , 0.561
1796 , "5BZQJ1154+6022 " , 0.827
1797 , "5BZBJ1154-3242 " , -9.9
1798 , "5BZGJ1154+0238 " , 0.801
1799 , "5BZGJ1154+1225 " , -9.9
1800 , "5BZQJ1155-3107 " , -9.9
1801 , "5BZBJ1155+0926 " , 0.746
1802 , "5BZQJ1155+0214 " , 0.845
1803 , "5BZUJ1155-8101 " , -9.9
1804 , "5BZGJ1156+4238 " , 0.658
1805 , "5BZGJ1157+2822 " , 0.704
1806 , "5BZGJ1158+2450 " , -9.9
1807 , "5BZQJ1158+4825 " , -9.9
1808 , "5BZBJ1158+0937 " , -9.9
1809 , "5BZUJ1159-2228 " , 0.884
1810 , "5BZUJ1159-0940 " , -9.9
1811 , "5BZQJ1159-2142 " , -9.9
1812 , "5BZQJ1159+2914 " , 0.924
1813 , "5BZQJ1159-2148 " , -9.9
1814 , "5BZGJ1200+4758 " , 0.788
1815 , "5BZGJ1201-0007 " , 0.727
1816 , "5BZQJ1201+0900 " , 0.758
1817 , "5BZGJ1201-0011 " , 0.711
1818 , "5BZBJ1202+4444 " , 0.817
1819 , "5BZQJ1202+2756 " , 0.802
1820 , "5BZQJ1202-0528 " , 0.79
1821 , "5BZBJ1202+3851 " , 0.749
1822 , "5BZBJ1203+6031 " , 0.812
1823 , "5BZQJ1203+4803 " , 0.791
1824 , "5BZBJ1203+5430 " , -9.9
1825 , "5BZQJ1203+4510 " , 0.766
1826 , "5BZBJ1203+5819 " , -9.9
1827 , "5BZBJ1204+1145 " , 0.632
1828 , "5BZGJ1204-0710 " , 0.776
1829 , "5BZQJ1204-5055 " , -9.9
1830 , "5BZQJ1205-2634 " , 0.926
1831 , "5BZQJ1205+0053 " , -9.9
1832 , "5BZQJ1206+2822 " , 0.789
1833 , "5BZBJ1206+0529 " , -9.9
1834 , "5BZBJ1207+1715 " , -9.9
1835 , "5BZBJ1207-1746 " , 0.508
1836 , "5BZQJ1207+1211 " , -9.9
1837 , "5BZQJ1207+2754 " , 0.924
1838 , "5BZQJ1207-0106 " , -9.9
1839 , "5BZBJ1208+3015 " , -9.9
1840 , "5BZBJ1208-2937 " , 0.574
1841 , "5BZUJ1208+6121 " , 0.826
1842 , "5BZBJ1208+1159 " , -9.9
1843 , "5BZQJ1208+5441 " , -9.9
1844 , "5BZQJ1209-2406 " , -9.9
1845 , "5BZBJ1209-2032 " , -9.9
1846 , "5BZBJ1209+4119 " , 0.875
1847 , "5BZQJ1209-4016 " , 0.896
1848 , "5BZBJ1209+0210 " , 0.596
1849 , "5BZQJ1209+2547 " , 0.898
1850 , "5BZQJ1209+1810 " , -9.9
1851 , "5BZGJ1210+0223 " , 0.778
1852 , "5BZBJ1210+3929 " , 0.604
1853 , "5BZBJ1211+3900 " , 0.712
1854 , "5BZBJ1211+2242 " , 0.576
1855 , "5BZBJ1213+5129 " , 0.692
1856 , "5BZBJ1213-1003 " , -9.9
1857 , "5BZBJ1213-2618 " , 0.523
1858 , "5BZQJ1213+1307 " , 1.011
1859 , "5BZQJ1213+0001 " , 0.823
1860 , "5BZBJ1213+6425 " , -9.9
1861 , "5BZQJ1214+0829 " , -9.9
1862 , "5BZBJ1215+5002 " , -9.9
1863 , "5BZQJ1215+1654 " , 0.879
1864 , "5BZBJ1215+3508 " , -9.9
1865 , "5BZQJ1215+4627 " , 0.813
1866 , "5BZGJ1215+0732 " , 0.704
1867 , "5BZQJ1215+6422 " , 0.834
1868 , "5BZQJ1215+3448 " , -9.9
1869 , "5BZBJ1216-0243 " , 0.616
1870 , "5BZGJ1216+0929 " , 0.786
1871 , "5BZQJ1216-1033 " , -9.9
1872 , "5BZBJ1216+0541 " , 0.787
1873 , "5BZQJ1217+2925 " , 0.816
1874 , "5BZQJ1217+5835 " , -9.9
1875 , "5BZQJ1217+3305 " , 0.93
1876 , "5BZQJ1217+5155 " , -9.9
1877 , "5BZBJ1217+3007 " , 0.669
1878 , "5BZBJ1217-0029 " , -9.9
1879 , "5BZBJ1218-0119 " , -9.9
1880 , "5BZQJ1219+4829 " , -9.9
1881 , "5BZQJ1219+6600 " , -9.9
1882 , "5BZBJ1219+0446 " , -9.9
1883 , "5BZBJ1219-0314 " , 0.648
1884 , "5BZQJ1220+7105 " , -9.9
1885 , "5BZBJ1220+3431 " , 0.901
1886 , "5BZQJ1220+0203 " , 0.814
1887 , "5BZBJ1220-0003 " , 0.661
1888 , "5BZQJ1220+3808 " , -9.9
1889 , "5BZGJ1221+4742 " , 0.667
1890 , "5BZBJ1221+3010 " , 0.567
1891 , "5BZQJ1221-0241 " , -9.9
1892 , "5BZQJ1221+4411 " , -9.9
1893 , "5BZBJ1221+2813 " , 0.882
1894 , "5BZGJ1221+0821 " , 0.724
1895 , "5BZBJ1222+3540 " , 0.681
1896 , "5BZQJ1222+0413 " , 0.915
1897 , "5BZQJ1222+2934 " , 0.837
1898 , "5BZQJ1223+4611 " , 0.905
1899 , "5BZBJ1223+8040 " , 0.949
1900 , "5BZGJ1223+4650 " , 0.691
1901 , "5BZQJ1223+0650 " , 0.911
1902 , "5BZBJ1223+7953 " , -9.9
1903 , "5BZBJ1224+2239 " , 0.828
1904 , "5BZQJ1224+5001 " , -9.9
1905 , "5BZBJ1224+2436 " , 0.663
1906 , "5BZBJ1224+4335 " , -9.9
1907 , "5BZQJ1224+0330 " , 0.936
1908 , "5BZUJ1224-8313 " , -9.9
1909 , "5BZQJ1224+2122 " , 0.862
1910 , "5BZUJ1225+4834 " , 0.804
1911 , "5BZBJ1225+7214 " , 0.585
1912 , "5BZGJ1226+2604 " , 0.64
1913 , "5BZBJ1226+0638 " , 0.651
1914 , "5BZBJ1226-1328 " , -9.9
1915 , "5BZQJ1226+4340 " , -9.9
1916 , "5BZBJ1227-4436 " , -9.9
1917 , "5BZQJ1227+4932 " , -9.9
1918 , "5BZBJ1228-0221 " , 0.515
1919 , "5BZQJ1228+3128 " , 0.91
1920 , "5BZQJ1228-0304 " , -9.9
1921 , "5BZQJ1228+3706 " , 0.977
1922 , "5BZQJ1228+4858 " , 0.93
1923 , "5BZQJ1229+0203 " , 0.871
1924 , "5BZQJ1229+0423 " , 0.879
1925 , "5BZBJ1230+2518 " , 0.783
1926 , "5BZUJ1230-3121 " , -9.9
1927 , "5BZQJ1230-1139 " , -9.9
1928 , "5BZBJ1231+1421 " , 0.704
1929 , "5BZQJ1231+0418 " , -9.9
1930 , "5BZBJ1231+6414 " , 0.653
1931 , "5BZBJ1231+2847 " , 0.745
1932 , "5BZQJ1232-0224 " , 0.958
1933 , "5BZQJ1232+4821 " , -9.9
1934 , "5BZQJ1233-0031 " , 0.838
1935 , "5BZBJ1233+1701 " , -9.9
1936 , "5BZQJ1233-1025 " , -9.9
1937 , "5BZBJ1233-0144 " , -9.9
1938 , "5BZGJ1233+5026 " , 0.914
1939 , "5BZQJ1234+4753 " , 0.876
1940 , "5BZBJ1234-3856 " , 0.546
1941 , "5BZBJ1234+3910 " , -9.9
1942 , "5BZGJ1234-2432 " , -9.9
1943 , "5BZQJ1235+3621 " , 0.901
1944 , "5BZBJ1235-1403 " , 0.555
1945 , "5BZGJ1235+1700 " , 0.822
1946 , "5BZQJ1235+5228 " , -9.9
1947 , "5BZBJ1236+3900 " , 0.779
1948 , "5BZBJ1237+3020 " , 0.494
1949 , "5BZBJ1237+6258 " , 0.587
1950 , "5BZQJ1238+0723 " , -9.9
1951 , "5BZQJ1238-1159 " , 0.77
1952 , "5BZUJ1238+5325 " , 0.694
1953 , "5BZUJ1238-1959 " , 0.843
1954 , "5BZBJ1238+4431 " , 0.73
1955 , "5BZGJ1238+5406 " , -9.9
1956 , "5BZBJ1239+4132 " , 0.589
1957 , "5BZUJ1239+0730 " , 0.91
1958 , "5BZQJ1239+0443 " , 0.9
1959 , "5BZQJ1239-1023 " , 0.961
1960 , "5BZBJ1241+3400 " , -9.9
1961 , "5BZBJ1241+3440 " , 0.602
1962 , "5BZBJ1241+0636 " , 0.648
1963 , "5BZBJ1241-1455 " , 0.593
1964 , "5BZBJ1242-1653 " , -9.9
1965 , "5BZBJ1242+7634 " , 0.637
1966 , "5BZQJ1242+3751 " , -9.9
1967 , "5BZGJ1243+5212 " , 0.778
1968 , "5BZQJ1243-2943 " , 0.906
1969 , "5BZBJ1243+3627 " , 0.636
1970 , "5BZQJ1243-3941 " , -9.9
1971 , "5BZGJ1243-0613 " , -9.9
1972 , "5BZQJ1243+7442 " , 0.883
1973 , "5BZQJ1243+4043 " , -9.9
1974 , "5BZBJ1244+0444 " , -9.9
1975 , "5BZBJ1244+1616 " , 0.665
1976 , "5BZBJ1245+5709 " , 0.825
1977 , "5BZBJ1245+0228 " , 0.819
1978 , "5BZQJ1245+4346 " , 0.818
1979 , "5BZBJ1246+0113 " , -9.9
1980 , "5BZQJ1246-0730 " , -9.9
1981 , "5BZQJ1246-2547 " , 0.924
1982 , "5BZBJ1247+4423 " , 0.584
1983 , "5BZQJ1247+1022 " , -9.9
1984 , "5BZBJ1248+5820 " , 0.756
1985 , "5BZQJ1248-0632 " , 0.933
1986 , "5BZBJ1248+0830 " , 0.507
1987 , "5BZQJ1248-4559 " , 0.896
1988 , "5BZBJ1248+5128 " , 0.819
1989 , "5BZBJ1249+3707 " , 0.666
1990 , "5BZBJ1250+3155 " , 0.581
1991 , "5BZBJ1250+0216 " , -9.9
1992 , "5BZQJ1251-1717 " , 0.871
1993 , "5BZBJ1251+1039 " , 0.586
1994 , "5BZBJ1251-2958 " , 0.591
1995 , "5BZQJ1251-3518 " , -9.9
1996 , "5BZQJ1252+6451 " , 0.683
1997 , "5BZBJ1252+0849 " , -9.9
1998 , "5BZBJ1252+2937 " , -9.9
1999 , "5BZQJ1252-3319 " , -9.9
2000 , "5BZBJ1253+3826 " , 0.506
2001 , "5BZBJ1253+5301 " , 0.909
2002 , "5BZGJ1253-3931 " , 0.623
2003 , "5BZGJ1253+0326 " , 0.712
2004 , "5BZBJ1253+6242 " , 0.693
2005 , "5BZQJ1253-4059 " , -9.9
2006 , "5BZBJ1254+2211 " , -9.9
2007 , "5BZQJ1254-2000 " , -9.9
2008 , "5BZQJ1254+1141 " , 0.898
2009 , "5BZGJ1254-4424 " , -9.9
2010 , "5BZQJ1255+0340 " , 0.764
2011 , "5BZQJ1255+1817 " , 0.964
2012 , "5BZQJ1255+6124 " , 0.857
2013 , "5BZBJ1255+3848 " , -9.9
2014 , "5BZQJ1256-0547 " , 0.857
2015 , "5BZGJ1256-1146 " , 0.763
2016 , "5BZUJ1256-2155 " , -9.9
2017 , "5BZBJ1256+0609 " , 0.725
2018 , "5BZUJ1257+0024 " , -9.9
2019 , "5BZBJ1257+3647 " , 0.775
2020 , "5BZBJ1257+2412 " , 0.53
2021 , "5BZQJ1257+3229 " , 0.918
2022 , "5BZQJ1257-3155 " , 0.992
2023 , "5BZBJ1258+6120 " , -9.9
2024 , "5BZQJ1258-1800 " , -9.9
2025 , "5BZBJ1258-0447 " , 0.482
2026 , "5BZQJ1258-2219 " , -9.9
2027 , "5BZBJ1258+0134 " , 0.731
2028 , "5BZUJ1259-2310 " , -9.9
2029 , "5BZQJ1259-2436 " , -9.9
2030 , "5BZBJ1300+1755 " , -9.9
2031 , "5BZBJ1300+6344 " , 0.693
2032 , "5BZQJ1300+1417 " , 0.889
2033 , "5BZQJ1300+2830 " , 0.935
2034 , "5BZBJ1300+5351 " , -9.9
2035 , "5BZQJ1300+5029 " , 0.916
2036 , "5BZQJ1300-3253 " , 0.897
2037 , "5BZUJ1301-3226 " , 0.939
2038 , "5BZQJ1301+3337 " , -9.9
2039 , "5BZGJ1301+4634 " , -9.9
2040 , "5BZBJ1301+4056 " , 0.695
2041 , "5BZBJ1301+4416 " , -9.9
2042 , "5BZQJ1302+4819 " , 0.865
2043 , "5BZUJ1302+5748 " , 0.949
2044 , "5BZBJ1302+5056 " , 0.471
2045 , "5BZBJ1303+2433 " , -9.9
2046 , "5BZUJ1303-1051 " , -9.9
2047 , "5BZQJ1303-4621 " , -9.9
2048 , "5BZBJ1304-4353 " , 0.657
2049 , "5BZQJ1304-0346 " , -9.9
2050 , "5BZBJ1305+7854 " , -9.9
2051 , "5BZBJ1305+3855 " , 0.694
2052 , "5BZQJ1305-1033 " , 0.799
2053 , "5BZQJ1306+5529 " , 0.911
2054 , "5BZQJ1306+4741 " , 0.823
2055 , "5BZQJ1307-3207 " , -9.9
2056 , "5BZBJ1307-4259 " , 0.677
2057 , "5BZQJ1308+3546 " , 0.932
2058 , "5BZQJ1308+4729 " , 0.782
2059 , "5BZQJ1309+5557 " , 0.88
2060 , "5BZBJ1309+4305 " , 0.769
2061 , "5BZBJ1309+1154 " , 0.951
2062 , "5BZQJ1309-3948 " , -9.9
2063 , "5BZBJ1310-1157 " , 0.747
2064 , "5BZQJ1310+0044 " , -9.9
2065 , "5BZUJ1310+3220 " , 0.949
2066 , "5BZQJ1310+4653 " , 0.915
2067 , "5BZQJ1310+3233 " , 0.995
2068 , "5BZQJ1311+5513 " , 0.948
2069 , "5BZBJ1311+0035 " , 0.652
2070 , "5BZQJ1311+1417 " , -9.9
2071 , "5BZBJ1311+3953 " , 0.77
2072 , "5BZBJ1311+0853 " , 0.523
2073 , "5BZQJ1312+4809 " , 0.784
2074 , "5BZQJ1312+3515 " , 0.699
2075 , "5BZBJ1312-2156 " , -9.9
2076 , "5BZUJ1312+4828 " , 0.88
2077 , "5BZQJ1312-0424 " , 0.9
2078 , "5BZBJ1313+0201 " , 0.77
2079 , "5BZQJ1313+1027 " , -9.9
2080 , "5BZQJ1314-3303 " , 0.836
2081 , "5BZBJ1314+2348 " , 0.772
2082 , "5BZGJ1315-4236 " , 0.514
2083 , "5BZUJ1315-5334 " , -9.9
2084 , "5BZQJ1315+2840 " , 0.87
2085 , "5BZQJ1316-3338 " , 0.899
2086 , "5BZQJ1316-3025 " , -9.9
2087 , "5BZQJ1317+3425 " , 0.892
2088 , "5BZQJ1318-0607 " , -9.9
2089 , "5BZQJ1319-1217 " , 0.912
2090 , "5BZQJ1319+4851 " , 0.752
2091 , "5BZBJ1319+1405 " , 0.634
2092 , "5BZBJ1319+2725 " , -9.9
2093 , "5BZUJ1320+0140 " , 0.943
2094 , "5BZQJ1321+2216 " , -9.9
2095 , "5BZQJ1321-2636 " , -9.9
2096 , "5BZQJ1321+0023 " , 0.846
2097 , "5BZQJ1322+2148 " , -9.9
2098 , "5BZQJ1322-8419 " , -9.9
2099 , "5BZGJ1322+1344 " , 0.63
2100 , "5BZQJ1322-0937 " , -9.9
2101 , "5BZBJ1322+3216 " , -9.9
2102 , "5BZQJ1322+3912 " , 0.919
2103 , "5BZGJ1323+0439 " , 0.639
2104 , "5BZQJ1323-3407 " , -9.9
2105 , "5BZQJ1323-3038 " , -9.9
2106 , "5BZBJ1323-3653 " , 0.915
2107 , "5BZQJ1323+7942 " , -9.9
2108 , "5BZBJ1323+1405 " , 0.681
2109 , "5BZGJ1324+5739 " , 0.691
2110 , "5BZQJ1324-3623 " , 0.833
2111 , "5BZBJ1324+4048 " , -9.9
2112 , "5BZQJ1324-1049 " , 0.906
2113 , "5BZQJ1324+4743 " , -9.9
2114 , "5BZQJ1325-0804 " , 0.86
2115 , "5BZQJ1325+1123 " , -9.9
2116 , "5BZUJ1325-4301 " , 1.031
2117 , "5BZBJ1325+6621 " , 0.66
2118 , "5BZBJ1325-3001 " , 0.477
2119 , "5BZBJ1325-0228 " , 0.591
2120 , "5BZBJ1325+4115 " , 0.847
2121 , "5BZBJ1326+2933 " , 0.595
2122 , "5BZGJ1326+1229 " , 0.647
2123 , "5BZBJ1326-5256 " , 0.962
2124 , "5BZQJ1326-0500 " , -9.9
2125 , "5BZQJ1327+2210 " , 0.932
2126 , "5BZQJ1327+5008 " , 0.916
2127 , "5BZQJ1327-1336 " , -9.9
2128 , "5BZBJ1327+2527 " , -9.9
2129 , "5BZBJ1327+6458 " , -9.9
2130 , "5BZBJ1328+1129 " , 0.641
2131 , "5BZBJ1328+1145 " , 0.506
2132 , "5BZUJ1329-5608 " , 0.894
2133 , "5BZGJ1329-2640 " , -9.9
2134 , "5BZBJ1329+3154 " , -9.9
2135 , "5BZQJ1330+5414 " , 0.831
2136 , "5BZQJ1330-3122 " , 0.938
2137 , "5BZBJ1330+4441 " , 0.677
2138 , "5BZBJ1330+7001 " , 0.674
2139 , "5BZBJ1330+2415 " , 0.782
2140 , "5BZBJ1330+5655 " , 0.66
2141 , "5BZUJ1330+5202 " , -9.9
2142 , "5BZGJ1331+5655 " , 0.593
2143 , "5BZBJ1331-0022 " , 0.687
2144 , "5BZQJ1331-2639 " , 0.864
2145 , "5BZQJ1331-0341 " , -9.9
2146 , "5BZBJ1331+1712 " , 0.855
2147 , "5BZQJ1332-0509 " , 0.92
2148 , "5BZQJ1332-1256 " , 0.946
2149 , "5BZQJ1332+4722 " , 0.906
2150 , "5BZQJ1333+2725 " , -9.9
2151 , "5BZQJ1333-3324 " , 0.931
2152 , "5BZBJ1333-1436 " , -9.9
2153 , "5BZBJ1333+6235 " , 0.709
2154 , "5BZQJ1333+1649 " , 0.89
2155 , "5BZUJ1333+5057 " , 0.867
2156 , "5BZUJ1334-1150 " , -9.9
2157 , "5BZQJ1334+5631 " , 0.819
2158 , "5BZQJ1335+4542 " , 0.932
2159 , "5BZBJ1335-2950 " , 0.55
2160 , "5BZBJ1335-0511 " , -9.9
2161 , "5BZBJ1336+2105 " , -9.9
2162 , "5BZGJ1336-0829 " , 0.96
2163 , "5BZBJ1336+2319 " , 0.658
2164 , "5BZQJ1337-1319 " , 0.813
2165 , "5BZQJ1337+6532 " , -9.9
2166 , "5BZBJ1337+0035 " , 0.854
2167 , "5BZQJ1337-1257 " , 0.919
2168 , "5BZQJ1337+5501 " , 0.97
2169 , "5BZBJ1338+1153 " , 0.769
2170 , "5BZUJ1339-2401 " , -9.9
2171 , "5BZBJ1339+0800 " , -9.9
2172 , "5BZQJ1339-2620 " , -9.9
2173 , "5BZQJ1340-0137 " , -9.9
2174 , "5BZBJ1340+2743 " , 0.598
2175 , "5BZBJ1340+4410 " , 0.652
2176 , "5BZUJ1340+3600 " , -9.9
2177 , "5BZBJ1340-0148 " , -9.9
2178 , "5BZGJ1341+3959 " , 0.609
2179 , "5BZQJ1341+2816 " , 0.878
2180 , "5BZBJ1341+5514 " , 0.719
2181 , "5BZGJ1341+3716 " , -9.9
2182 , "5BZBJ1341+1905 " , -9.9
2183 , "5BZQJ1342-2051 " , 0.865
2184 , "5BZQJ1342-3240 " , -9.9
2185 , "5BZQJ1342+2709 " , 0.893
2186 , "5BZQJ1342-2900 " , -9.9
2187 , "5BZQJ1343+2844 " , 0.815
2188 , "5BZQJ1343+6602 " , 0.949
2189 , "5BZQJ1343+5754 " , 0.893
2190 , "5BZQJ1344+6606 " , -9.9
2191 , "5BZQJ1344-1723 " , -9.9
2192 , "5BZUJ1345+4125 " , 0.789
2193 , "5BZQJ1345+4452 " , 0.891
2194 , "5BZUJ1345+5332 " , 0.772
2195 , "5BZQJ1345+0706 " , 0.897
2196 , "5BZGJ1346+2440 " , -9.9
2197 , "5BZQJ1346-2839 " , -9.9
2198 , "5BZQJ1347+1835 " , 0.932
2199 , "5BZUJ1347+3012 " , 0.743
2200 , "5BZQJ1347-3750 " , 0.837
2201 , "5BZGJ1348+0756 " , 0.697
2202 , "5BZQJ1349-1110 " , -9.9
2203 , "5BZBJ1349-1413 " , -9.9
2204 , "5BZQJ1349-1132 " , 0.922
2205 , "5BZQJ1349+5341 " , 0.927
2206 , "5BZGJ1350+0940 " , 0.763
2207 , "5BZGJ1350-1634 " , 0.797
2208 , "5BZQJ1350+3034 " , 0.83
2209 , "5BZQJ1351+0031 " , -9.9
2210 , "5BZQJ1351+0830 " , -9.9
2211 , "5BZBJ1351+1114 " , 0.713
2212 , "5BZUJ1351-2912 " , -9.9
2213 , "5BZBJ1351+5542 " , -9.9
2214 , "5BZBJ1352-4412 " , -9.9
2215 , "5BZUJ1353+0443 " , 0.838
2216 , "5BZGJ1353+3741 " , 0.717
2217 , "5BZBJ1353+1435 " , 0.901
2218 , "5BZQJ1353+7532 " , -9.9
2219 , "5BZBJ1353+5600 " , 0.601
2220 , "5BZQJ1353+4310 " , 0.732
2221 , "5BZQJ1353+0151 " , 0.892
2222 , "5BZQJ1354-0206 " , 0.923
2223 , "5BZBJ1354+3706 " , -9.9
2224 , "5BZBJ1354+0622 " , -9.9
2225 , "5BZQJ1354-1041 " , 0.839
2226 , "5BZGJ1356-3421 " , 0.896
2227 , "5BZQJ1356+4136 " , 0.735
2228 , "5BZQJ1356-1101 " , -9.9
2229 , "5BZQJ1357+1919 " , 0.944
2230 , "5BZQJ1357-1744 " , -9.9
2231 , "5BZQJ1357-1527 " , 0.931
2232 , "5BZBJ1357-0146 " , 0.671
2233 , "5BZBJ1357+0128 " , 0.724
2234 , "5BZQJ1357+7643 " , 0.98
2235 , "5BZQJ1359+5544 " , 0.866
2236 , "5BZBJ1359-0200 " , 0.681
2237 , "5BZQJ1359+0159 " , 0.926
2238 , "5BZQJ1359+4011 " , 0.945
2239 , "5BZBJ1359-3746 " , 0.821
2240 , "5BZQJ1359+1436 " , -9.9
2241 , "5BZQJ1400-1858 " , -9.9
2242 , "5BZQJ1400+0425 " , 0.954
2243 , "5BZQJ1401-0916 " , 0.914
2244 , "5BZBJ1401+5209 " , 0.689
2245 , "5BZQJ1401-3004 " , -9.9
2246 , "5BZBJ1401+3611 " , -9.9
2247 , "5BZQJ1401+5835 " , -9.9
2248 , "5BZQJ1402-2822 " , -9.9
2249 , "5BZQJ1402-3334 " , 0.789
2250 , "5BZBJ1402+1559 " , 0.919
2251 , "5BZQJ1404-0013 " , -9.9
2252 , "5BZGJ1404+2701 " , 0.774
2253 , "5BZQJ1404-0130 " , 0.972
2254 , "5BZBJ1404+6554 " , 0.614
2255 , "5BZBJ1404+0402 " , 0.651
2256 , "5BZQJ1405+0415 " , 1.013
2257 , "5BZQJ1405-1440 " , -9.9
2258 , "5BZQJ1406-0848 " , -9.9
2259 , "5BZBJ1406+1236 " , 0.569
2260 , "5BZBJ1406-3935 " , 0.577
2261 , "5BZBJ1406+5308 " , 0.712
2262 , "5BZQJ1406+3433 " , 0.927
2263 , "5BZBJ1406+1642 " , 0.542
2264 , "5BZGJ1407+2827 " , -9.9
2265 , "5BZGJ1407-2701 " , 0.811
2266 , "5BZQJ1407-3431 " , -9.9
2267 , "5BZQJ1408+6854 " , -9.9
2268 , "5BZQJ1408-2900 " , 0.89
2269 , "5BZQJ1408-0752 " , 0.917
2270 , "5BZBJ1409+1352 " , 0.566
2271 , "5BZBJ1409+5939 " , 0.671
2272 , "5BZQJ1409-2657 " , -9.9
2273 , "5BZBJ1410+0515 " , 0.695
2274 , "5BZBJ1410+0203 " , -9.9
2275 , "5BZBJ1410+2820 " , 0.67
2276 , "5BZBJ1410+6100 " , 0.591
2277 , "5BZQJ1410+0731 " , -9.9
2278 , "5BZBJ1411+7424 " , -9.9
2279 , "5BZBJ1411+3404 " , 0.737
2280 , "5BZQJ1411+4239 " , 0.759
2281 , "5BZQJ1413+4505 " , 0.915
2282 , "5BZQJ1413+5305 " , 0.878
2283 , "5BZGJ1413+4339 " , 0.647
2284 , "5BZGJ1414+3430 " , 0.623
2285 , "5BZQJ1414+3928 " , 0.751
2286 , "5BZQJ1415+0832 " , 0.788
2287 , "5BZQJ1415-0955 " , 0.903
2288 , "5BZBJ1415+4830 " , 0.752
2289 , "5BZUJ1415+1320 " , 1.065
2290 , "5BZBJ1416-2418 " , 0.784
2291 , "5BZQJ1416+1242 " , 0.742
2292 , "5BZQJ1416-2131 " , -9.9
2293 , "5BZQJ1417+4607 " , 0.973
2294 , "5BZQJ1417+2644 " , 0.917
2295 , "5BZQJ1417+3818 " , 0.845
2296 , "5BZBJ1417+2543 " , 0.563
2297 , "5BZBJ1418-0233 " , 0.6
2298 , "5BZQJ1418-3509 " , -9.9
2299 , "5BZBJ1419+7732 " , 0.593
2300 , "5BZUJ1419-0838 " , -9.9
2301 , "5BZBJ1419+0445 " , 0.773
2302 , "5BZBJ1419+5423 " , 0.921
2303 , "5BZQJ1419+3821 " , 0.959
2304 , "5BZQJ1419+2706 " , 0.881
2305 , "5BZBJ1420+0614 " , 0.873
2306 , "5BZQJ1420+4624 " , 0.816
2307 , "5BZQJ1420+1703 " , -9.9
2308 , "5BZQJ1420+1205 " , -9.9
2309 , "5BZQJ1421+3855 " , 0.83
2310 , "5BZQJ1421-0643 " , -9.9
2311 , "5BZQJ1421+4645 " , -9.9
2312 , "5BZQJ1422+3223 " , 0.869
2313 , "5BZBJ1422+5801 " , 0.478
2314 , "5BZBJ1423+3737 " , 0.838
2315 , "5BZQJ1423+4802 " , -9.9
2316 , "5BZQJ1423+5055 " , 0.741
2317 , "5BZBJ1423+1412 " , -9.9
2318 , "5BZQJ1423-2218 " , -9.9
2319 , "5BZQJ1423-7829 " , 0.909
2320 , "5BZBJ1424+0434 " , -9.9
2321 , "5BZGJ1424+3705 " , 0.737
2322 , "5BZBJ1424+3433 " , 0.61
2323 , "5BZBJ1424+1449 " , -9.9
2324 , "5BZQJ1424+2256 " , 0.93
2325 , "5BZBJ1424+3615 " , 0.822
2326 , "5BZQJ1425-4604 " , -9.9
2327 , "5BZQJ1425-2513 " , -9.9
2328 , "5BZBJ1425-0118 " , -9.9
2329 , "5BZQJ1425+1424 " , -9.9
2330 , "5BZBJ1426+3404 " , 0.76
2331 , "5BZQJ1426+3625 " , -9.9
2332 , "5BZBJ1426+2415 " , 0.62
2333 , "5BZBJ1427+2348 " , 0.759
2334 , "5BZGJ1427+5409 " , 0.741
2335 , "5BZBJ1427-3305 " , 0.839
2336 , "5BZGJ1427+3908 " , 0.702
2337 , "5BZQJ1427-4206 " , 0.957
2338 , "5BZGJ1428+3912 " , 0.856
2339 , "5BZBJ1428+4240 " , 0.494
2340 , "5BZBJ1429+1204 " , 0.578
2341 , "5BZQJ1429+3529 " , -9.9
2342 , "5BZQJ1429+5406 " , 0.981
2343 , "5BZQJ1430+1043 " , 0.97
2344 , "5BZQJ1430+4204 " , 0.89
2345 , "5BZQJ1430+3649 " , -9.9
2346 , "5BZBJ1431-4501 " , -9.9
2347 , "5BZUJ1431-0052 " , -9.9
2348 , "5BZQJ1431+3952 " , -9.9
2349 , "5BZQJ1432-1801 " , -9.9
2350 , "5BZQJ1433-1548 " , 0.922
2351 , "5BZBJ1433+2441 " , 0.661
2352 , "5BZQJ1434+4203 " , -9.9
2353 , "5BZQJ1434+1952 " , -9.9
2354 , "5BZUJ1435+2021 " , 0.888
2355 , "5BZGJ1435-0055 " , -9.9
2356 , "5BZQJ1435+3012 " , -9.9
2357 , "5BZGJ1435+5815 " , 0.661
2358 , "5BZQJ1435+3353 " , -9.9
2359 , "5BZGJ1436+4129 " , -9.9
2360 , "5BZQJ1436+2321 " , 0.92
2361 , "5BZQJ1436+6336 " , 0.937
2362 , "5BZBJ1436+5639 " , 0.631
2363 , "5BZQJ1437+0405 " , -9.9
2364 , "5BZBJ1437+4717 " , -9.9
2365 , "5BZQJ1437+3618 " , 0.835
2366 , "5BZQJ1437+3119 " , -9.9
2367 , "5BZQJ1437+3519 " , 0.831
2368 , "5BZBJ1437+3002 " , -9.9
2369 , "5BZQJ1438-2204 " , -9.9
